,sn,command,date,crash_time,report_time,arrival_time,response_time,route,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,fleet_operator,name_of_driver,dl_no,causes,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved
464,6,RS11.23,17/03/2018,2101,2102,2119,17,IKR  - OWO,KM 12 OPP POLICE STATION AYEGUNLE OKA,"AH 838 KRV, BL 674 AKD & NA 950 BOS",2 CAR & TRK,2 PVT & GOV,"TYT, HONDA & M/BENZ","COROLLA, ROVER & TRK",NIG ARMY,,,WOV,0,1,0,1,2,0,0,0,0,0,5,1,0,1,7
465,7,RS11.23,25/03/2018,1701,1705,1712,7,IKR - AJOWA,KM 2 OPP JOHNDEAK FILLING STATION,AK 986 TRN & NO NOS,CAR & BIKE,PVT & COM,TYT & BYLONG,CAMRY & BIKE,,,,SPV,2,0,0,0,2,1,0,0,0,1,4,0,0,0,4
466,8,RS11.23,30/03/2018,1205,1212,1214,2,IKR - OWO,KM 3 MOUNTAIN OF SOLUTION,XE 548 KTN,BUS,COM,FIAT,J5,,,,BFL,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
467,9,RS11.23,30/03/2018,2310,2316,2321,5,IKR - OWO,KM 12 OMU - IYADUN LOKOJA GARAGE,"JA 132 ABC, ANG 31 LG & NO NOS","JEEP, TRK & CAR",2 PVT & GOV,2 TYT & MACK,"JEEP, TRK & CRC",,,,SPV,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
468,10,RS11.23,31/03/2018,1530,1535,1544,9,IKR - ISUA,KM 23 EPINMI,KAK 991 XA,BUS,COM,SUZUKI ,BUS,,,,SPV,10,0,0,0,10,0,0,0,0,0,11,0,0,0,11
469,1,RS11.24,01/03/2018,1649,1653,1704,11,OND - IFE,KM 6 IFE GARAGE,XP 97 KRD & NO NOS,TRK & BIKE,2 COM,MAN DIESEL & BAJAJ,TRK & BIKE,,,,SPV,1,0,1,0,2,0,0,0,0,0,2,0,1,0,3
470,2,RS11.24,03/03/2018,634,639,644,5,OND - ORE,KM 17 IGBADO,FKJ 906 GF & XB 931 FGB,CAR & BUS,PVT & COM,2 TYT,CAMRY & HIACE,,,,SPV,2,6,0,0,8,0,0,0,0,0,8,11,0,0,19
471,3,RS11.24,05/03/2018,1121,1139,1144,5,OND - ORE,KM 11 ADEYEMI COLLEGE OF EDUCATION,FKJ 272 EY,CAR,PVT,TYT,CAMRY,,,,SPV,2,0,0,0,2,1,0,0,0,1,4,0,0,0,4
472,4,RS11.24,17/03/2018,2118,2121,2131,10,OND - AKR,KM 4 WOLE AYO JUNCTION,MEK 839 WW,BIKE,COM,HAOJUE,SUZUKI,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
473,5,RS11.24,23/03/2018,1122,1131,1141,10,OND - ORE,KM 23 OWOYAYA,NO NOS & AKR 962 XA,BIKE & BUS,2 COM,HAOJUE & TYT,SUZUKI & HIACE,,,,SPV,1,1,0,0,2,0,0,0,0,0,9,8,0,0,17
474,6,RS11.24,24/03/2018,1004,1017,1024,7,OND - AKR,KM 18 ALAPA,"FKJ 04 EKY, AKR 962 XA & KTP 537 XA",2 CAR & BUS,PVT & 2 COM,"HONDA, TYT & MAZDA","ACCORD, HIACE & 323",,,,SPV,1,2,0,0,3,0,0,0,0,0,3,5,0,0,8
475,7,RS11.24,29/03/2018,1220,1243,1251,8,OND - ORE,KM 18 EGUNSIN,DUT 203 XA,TRK,COM,IVECO,TRK,,,,SPV,7,0,0,0,7,1,0,0,0,1,18,0,0,0,18
476,1,RS11.25,06/03/2018,2000,2010,2020,10,IFON - BEN,KM 1 OPP NEPA OFFICE,AE 656 GUS,CAR,PVT,AUDI,WAGON,,,,TBT,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3
477,1,RS11.2,04/02/2018,1140,1140,1141,1,AKR - OND,KM 2  BYE PASS JUNCTION,AKR 659 QA,BIKE,COM,BOXERS,BOXERS,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
478,2,RS11.2,13/02/2018,2020,2030,2035,5,AKR - T/SHIP,KM 2 FUTA SOUTH GATE JUNCTION,NO NOS,BIKE,COM,BOXERS,BOXERS,,,,SLV,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
479,3,RS11.2,16/02/2018,1642,1645,1650,5,AKR - OWO,KM 4 ADO JUCNTION,BU 191 BDG,P/UP,COM,TYT,P/UP,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
480,4,RS11.2,25/02/2018,1525,1528,1535,7,AKR - OWO,KM 8 AIRPORT JUNCTION,0,2 CAR & TRK,2 PVT & COM,"KIA, TYT & MAN DIESEL","CAR, CARINA 2  & TRK",,,,SPV,0,0,0,0,0,0,0,0,0,0,12,1,1,0,14
481,5,RS11.2,25/02/2018,1924,1928,1930,2,AKR - IPT,KM 1 SCAB FILLING STATION,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
482,1,RS11.21,01/02/2018,1424,1433,1441,8,ORE - BEN ,KM 17 COSTYAIN,LND 928 & EKY 780 XD,BUS & TRL,2 COM,TYT & MACK,HIACE & TRL,,,,DOT & SPV,4,1,0,0,5,0,0,0,0,0,6,2,0,0,8
483,2,RS11.21,02/02/2018,1305,1325,1355,30,ORE - BEN ,23 KM 2ND BRIDGE,XC 460 FGG & SPR 364 XA,TRK & BUS,2 COM,M/BENZ & TYT,TRK & HIACE,,,,BRD & SPV,6,2,0,0,8,1,0,0,0,1,14,3,0,0,17
484,3,RS11.21,07/02/2018,1715,1720,1727,7,ORE - LAG,KM 17 WEEWOOD,SAP 529 XA,BUS,COM,TYT,HIACE,,,,SOS & SPV,5,4,0,0,9,4,1,0,0,5,11,5,0,0,16
485,4,RS11.21,09/02/2018,1720,1755,1806,11,ORE - LAG,KM 18N OMOTOSO,NO NOS & LND 514 XA,TRK & BUS,2 COM,M/BENZ & TYT,TRK & HIACE,,,,SPV,3,2,0,0,5,0,0,0,0,0,13,4,0,0,17
486,5,RS11.21,10/02/2018,1320,1326,1330,4,ORE - OND,KM 13 AJUE,PY 174 KJA & LND 742 BE,2 CAR,2 PVT,V/WAGEN & NISSAN,GOLF & ALMERA,,,,SPV & DOT,2,1,0,0,3,0,1,0,0,1,4,2,0,0,6
487,6,RS11.21,13/02/2018,1205,208,1210,2,ORE - LAG,KM 45 ADEWALE AREA ,LSR 104 DF,BUS,PVT,NISSAN,BUS,,,,TBT & SPV,5,3,0,0,8,1,0,0,0,1,12,4,0,0,16
488,7,RS11.21,23/02/2018,1605,1611,1618,7,ORE - LAG,KM 12 OMOTOSHO AREA,WER 261 ZZ,BUS,COM,TYT,HIACE,,,,SPV & DOT,1,3,0,0,4,0,0,0,0,0,3,10,0,0,13
489,8,RS11.21,24/02/2018,1405,1410,1415,5,ORE - LAG,KM 50 ONIPARAGA AREA,MUS 306 XR & SMK 92 XA,BUS & TRK,2 COM,TYT & MACK,HIACE & TRK,,,,SPV,4,2,0,0,6,0,1,0,0,1,10,5,0,0,15
490,9,RS11.21,27/02/2018,1430,1440,1455,15,ORE - BEN ,KM 22,NGD 143 XA  &                      JJJ 694 XJ,BUS & TRL,2 COM,TYT & MACK,HIOACE & TRL,,,,"BRD,           SPV",2,1,0,0,3,0,0,0,0,0,6,1,0,0,7
491,1,RS11.22,2/02/2018,1700,1701,1702,2,OWO - AKR,KM2 EMURE TOWN,APP 84 CE & KRD 769 BQ,2 CAR,2 PVT,N ISSAN & TYT,ALMERA & PREVIA,,,,LOC,0,2,1,0,3,0,0,0,0,0,7,5,1,0,13
492,2,RS11.22,10/02/2018,1358,1400,1405,5,OWO - AKR,KM 9 IKR JUNCTION ,ANG 163 AA,CAR,COM,NISSAN,SUNNY,,,,BRD & SPV,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4
493,3,RS11.22,15/02/2018,1345,1352,1400,8,OWO - AKR,KM 10 ILURA NEW MRKT JUCNMT,MKK 186 XA & FKJ 543 XE,TRL & BUS,2 COM,HOWO & TYT,SINO TRL & HIACE,,,,WOV,2,0,0,0,2,0,0,0,0,0,10,4,0,0,14
494,4,RS11.22,17/02/2018,600,605,609,4,OWO - AKR,KM 5 AFTER TISCO,KAA 496 XA & NO NOS,CAR & BIKE,2 COM,TYT & BAJAJ,CARINA E & BOXERS,,,,BRD,1,1,0,0,2,1,0,0,0,1,2,1,0,0,3
495,5,RS11.22,18/02/2018,1215,1225,1230,5,OWO - AKR,KM 9 AMURIN JUNCT,JJJ 254 XT   ,TRL, COM,DAF ,95 XF,,,,MDV,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
496,6,RS11.22,20/02/2018,1335,1340,1345,5,OWO - IKR,KM 9 IPEME JUCNTION,AGL 339 DW,P/UP,PVT,TYT,HILUX,,,,SPV,3,1,0,0,4,0,0,0,0,0,3,1,0,0,4
497,7,RS11.22,21/02/2018,1840,1850,1859,9,OWO - AKR,KM 13 AMURIN,"JJJ 694 DS, JJJ 292 FB & KAA 543 XA",3 CAR,2 COM & PVT,"V/WAGEN, TYT & NISSAN ","GOLF, CAMRY & CAR",,,,SPV,3,1,0,0,4,3,1,0,0,4,9,5,0,0,14
498,8,RS11.22,22/02/2018,935,940,945,5,OWO - AKR,KM 11 EMURE,FEJ 865 AY,BUS,COM,FORD,TRANSIT,,,,SPV,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
499,9,RS11.22,23/02/2018,1645,1650,1655,5,OWO - IKR,KM 3 IPEME JUCNTION,BS 777 FKJ,CAR,PVT,V/WAGEN,GOL,,,,SPV,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
500,10,RS11.22,27/02/2018,1606,1610,1613,3,OWO - T/SHIP,KM 3 FIRST BANK ,NO NOS,BIKE,COM,BOXERS,BIKE,,,,LOC & SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
501,1,RS11.23,04/02/2018,2125,2129,2136,7,IKR - ISUA,KM17 IWARO HILL,MKA 271 ZF,VAN,COM,FIAT,VAN,,,,BFL,2,1,0,0,3,0,0,0,0,0,2,1,0,0,3
502,2,RS11.23,05/02/2018,825,827,839,12,IKR - OWO,KM 22 AGO AJAYI,BWR 912 XD,BUS,COM,TYT,HIACE,,,,BFL,1,0,0,0,1,0,0,0,0,0,1,3,0,0,4
503,3,RS11.23,13/02/2018,1744,1747,1754,7,IKR - OWO, KM 4 ADEFARATI HILL AKUNGBA,NO NOS,TRL,COM,MACK,TRL,,,,BFL,2,0,0,0,2,0,0,0,0,0,4,0,0,0,4
504,4,RS11.23,16/02/2018,634,639,649,10,IKR - ISUA,KM 17 IWARO OKA HILL,KEN 522 XA,VAN,COM,V/WAGEN ,VAN,,,,BFL,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
505,5,RS11.23,23/02/2018,1521,1524,1536,12,IKR - OWO,KM 23 AGO AJAYI OBA AKOKO,AKD 844 XV & KTU 820 BD,BUS & CAR,COM & PVT,2 TYT,HIACE & COROLLA,,,,SPV,2,2,0,0,4,0,1,0,0,1,6,8,0,0,14
506,6,RS11.23,24/02/2018,1521,1524,1536,12,IKR - OWO,KM 13 OBA AKOKO,SMK 92 XV & QF 375 KAK,TRK & BIKE,2 COM,M/BENZ & BIKE,TRK & BIKE,,,,BFL & LOC,0,0,0,1,1,2,0,0,0,2,2,1,0,1,4
507,7,RS11.23,24/02/2018,1550,1552,1558,6,IKR - OWO,KM 11 AIYEGUNLE,"ISR 307 EX, MUS 426 ES & WWW 245 WE","BUS,  CAR & BIKE",2 PVT & COM,"V/SHARON, TYT & BAJAJ","BUS, CAR & BIKE",,,,BFL & WOV,1,0,1,0,2,0,0,0,0,0,10,5,1,0,16
508,1,RS11.24,02/02/2018,1707,1715,1721,6,OND - AKR,KM 5 GANI JUCNTION,PKA 315 VW,BIKE,COM,BAJAJ,BOXERS,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
509,2,RS11.24,03/02/2018,2017,2144,2151,7,OND - ORE,KM 8 LIYETU,0,0,0,0,0,,,,SPV,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2
510,3,RS11.24,04/02/2018,1317,1344,1353,9,OND - AKR,KM7 IGBA,REE 392 XA,BUS,COM,TYT,PICNIC,,,,SPV,3,2,0,0,5,0,0,0,0,0,3,4,0,0,7
511,4,RS11.24,15/02/2018,1421,1444,1451,7,OND - ORE,KM 7  OKE LISA,TTN 400 UF,BIKE,COM,SUZUKI,HAOJUE,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
512,5,RS11.24,16/02/2018,1421,1443,1451,8,OND - AKR,KM 1 ITANLA,NND 816 HV,JEEP,PVT,NISSAN,PATHFINDER,,,,SPV,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2
513,6,RS11.24,19/02/2018,148,153,159,6,OND - ORE,KM 9 LIYETU,"XE 742 NND, AE 680 LFF, FG 439 F20, LD 957 EKY,  KRD 323 XL & NO NOS","3 CAR, 2 P/UP & TRL","4 COM, PVT & GOV","3 NISSAN, 2 TYT & MAN DIESEL","DASUN, PREMERA, CAB STER, TECUMA, CARINA E & TRL",,,,SPV,3,0,0,0,3,1,0,0,0,1,11,0,0,0,11
514,7,RS11.24,25/02/2018,1637,1643,1704,21,OND - ORE,KM 13 IGBADO,ENU 618 AH & AKR 180 YT,2 CAR,2 PVT,TYT & M/BENZ,CAMRY & 210,,,,SPV,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5
515,8,RS11.24,27/02/2018,1311,1321,1329,8,OND - ORE,KM 4 OKE ODUWO,HR 861 EKT & SGM 3058 HQ,CAR & BIKE,PVT & COM,TYT & HAOJUE,CAMRY & SUZUKI,,,,SPV,1,2,0,0,3,0,0,0,0,0,2,2,0,0,4
516,1,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1,RS11.2,02/01/2019,2113,2133,2145,12,AKR - OWO,KM 5 AGBOGB JUCTN.,HIT AND RUN ,0,0,0,0,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
518,2,RS11.2,07/01/2019,1026,1030,1039,9,AKR - IPT,KM 12 ERO,NO NOS & BEN 473 AE,TRK & CAR,COM & PVT,MACK & TYT,TRK & COROLLA,,,,TBT &                           SPV,1,1,1,3,6,0,0,0,0,0,2,1,1,3,7
519,3,RS11.2,11/01/2019,932,932,935,3,AKR - OWO,KM 1.3 SEEBI JUNCTION.,GGE 463 XB & AAA 352 DK,BUS & CAR,COM & PVT,2 TYT,HIACE & CAMRY,,,,DGD & SPV,5,9,0,0,14,0,0,0,0,0,5,9,0,1,15
520,4,RS11.2,16/01/2016,804,809,839,30,AKR - OND,"KM 24 AGO AYENI, 300M FROM BEST SOLUTION POLY.",LND 274 XP & FGB 940 AA,TRK & CAR,COM & PVT,HOWO & TYT,TRK & COROLLA,,,,SPV,0,0,0,0,0,2,1,0,0,3,3,1,0,0,4
521,5,RS11.2,22/01/2019,1937,1945,2002,17,AKR - IPT,KM 4 ILERE AFTER OSRC,2 NO NOS,2 BIKE,2 COM,2 BOXERS,2 BAJAJ,,,,SPV,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
522,6,RS11.2,23/01/2019,1940,1941,1948,7,AKR & IPT,50 M BY A& T,AF 908 AKR & XM 939 AKR ,CAR & TRK,PVT & COM,BENZ & MACK,230 & TRK,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
523,1,RS11.21,2019-04-01 00:00:00,920,940,950,10,ORE - LAG,KM32,LSD 209 CL,JEEP,PVT,HONDA,CRV,,,,TBT &                           SPV,3,2,0,0,5,0,0,0,0,0,4,3,0,0,7
524,2,RS11.21,17/01/2019,1500,1514,1530,16,ORE - BEN,KM 6 AZOP JUNCTN.,NO NOS,BIKE,COM,HAOJUE,SUZUKI,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
525,3,RS11.21,19/01/2019,1331,1332,1334,2,ORE - LAG,KM5,XB 585 AKD & NO NOS,TRK & BIKE,2 COM,M/DIESEL &           SUZUKI,TRK & HOJUE,,,,SPV &                 LOC,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
526,4,RS11.21,24/01/2019,1159,12013,1203,4,ORE - LAG,KM25,ACA 636 XT &                      XA 336 EKY,BUS & TRL,2 COM,TYT                            FOTON,BUS & TRL,,,,SPV,1,1,0,0,2,0,0,0,0,0,8,7,0,0,15
527,1,RS11.22,2019-09-01 00:00:00,715,730,733,3,OWO - AKR,BEFORE RUFUS GIWA POLY,ANG 793 AA,CAR,PVT,NISSAN,ALMERA,,,,WOV & LOC,0,1,0,0,1,0,0,0,0,0,2,4,0,0,6
528,2,RS11.22,2019-09-01 00:00:00,1548,1609,1624,15,OWO - AKR,BEFORE OGBESE BEFORE BRIDGE 27KM,KRD 919 DM,CAR,PVT,PGT,307,,,,MDV,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4
529,3,RS11.22,17/1/2019,900,905,915,10,OWO - IFON,AFTER ITA IPELE VILLAGE 13KM FROM IKARE JUNCTION,NO NOS,TRK,COM,STAYER,TRK,,,,TYB,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
530,4,RS11.22,18/1/2019,1132,1133,1134,1,OWO - IKR,KM 2 IKR JUNCTN.,WWW 039 QV,BIKE,COM,BAJAJ,BOXERS,,,,SLV,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2
531,5,RS11.22,20/1/2019,807,810,814,4,OWO - AKR,TISCO FARM 9KM FROM IKARE JUNCTION,NO NOS,TRK,COM,STAYER,586,,,,MDV & LOC,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
532,6,RS11.22,22/1/2019,1010,1013,1017,4,OWO - AKR,POLY SECOND GATE 7KM FROM IKARE JUNCTION,KAK 713 XA,BUS,COM,TYT,PICNIC,,,,HIT & RUN,12,0,0,0,12,0,0,0,0,0,1,2,0,0,3
533,7,RS11.22,22/1/2019,1225,1227,1232,5,OWO - AKR,EMURE AFTER SECOND MARKET 12.5KM FROM IKARE JUNCTION,IDE 18 AA,CAR,PVT,V/WAGEN,GOLF,,,,MDV & SPV,0,0,0,0,0,0,0,0,0,0,5,7,2,0,14
534,8,RS11.22,28/1/2019,800,802,804,2,OWO - AKR,BEFORE ISUADA JUNCTION 1.5KM FROM IKARE JUNC,NO NOS,BIKE,COMM,BAJAJ,BOXER,,,,SLV & WOV,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
535,9,RS11.22,29/1/2019,100,550,625,30,OWO - AKR,BOLORUNDURO 30KM FROM IKARE JUNCTION,AAA 964 DK,CAR,PVT,TYT,AVENSIS,,,,SLV & LOC,8,1,0,0,9,0,0,0,0,0,8,1,0,0,9
536,1,RS11.23,05/01/2019,1546,1549,1558,11,IKR - OWO,ADEFARATI HOUSE,GW A648 QA & FUG 280 XA ,BIKE & TRK,2COM,BOXER & BENZ,BAJAJ & TRK,,,,SPV,1,1,0,0,2,0,0,0,0,0,4,1,0,0,5
537,2,RS11.23,05/01/2019,1712,1720,1728,8,IKR - ADO,"T-JUNCT, IRUN",EMR 280 QR & ANG 82 XA,BIKE & CAR,2 COM,BOXER & NISSAN,BAJAJ & ALMERA,,,,SPV,2,0,0,0,2,1,0,0,0,1,4,2,0,0,6
538,3,RS11.23,12/01/2019,1045,1048,1051,3,IKR - OWO,ADEFARATI HILL,GM E711 XB & ZAR 95 XR,2 TRL,2 COM,DAF & SCANNIA,2 TRL,,,,SPV,1,0,0,0,1,0,0,0,0,0,4,0,0,0,4
539,4,RS11.23,13/01/2019,836,840,859,19,IKR - ADO,AWALE HOTEL,"KAK 712 XA, KMC 960 XW & 2 NO NOS","CAR, BUS & 2 BIKE",4 COM,"NISSAN, PGT & 2 BOXERS","ALMERA, J5 & 2 BAJAJ",,,,SPV,5,5,0,0,10,0,0,1,0,1,5,5,1,0,11
540,5,RS11.23,17/01/2019,1046,1050,1115,19,IKR - AJOWA,GEDEGEDE,AME 294 XA,BUS,COM,MAZDA,323,,,,SPV,4,3,2,1,10,2,3,0,1,6,6,3,5,2,16
541,6,RS11.23,20/01/2019,1716,1722,1735,13,IKR - OWO,TIPPER PARK AKUNGBA,KWL 846 XB & LND 968 BE,P/UP & CAR,COM & PVT,CABSTAR & TYT,P/UP & CAMRY,,,,SPV,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2
542,7,RS11.23,27/01/2019,1115,1118,1121,3,IKR - AJOWA,ADEFARATI,CK 646 ABJ & EKY 839 XV,BUS & TRK,PVT & COM,TYT & IVECO,SIENNA & TRK,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,1,0,0,3
543,8,RS11.23,27/01/2019,2202,2209,2212,3,IKR - AJOWA,JOHNDECK FILLING STATION,EPE 904 XB & LSD 125 SD,TRL & BIKE,2 COM,FOTON & BAJAJ,TRL & BOXERS,,,,SPV,1,0,0,0,1,1,0,0,0,1,4,0,0,0,4
544,1,RS11.24,12/01/2019,1554,1608,1615,7,OND - AKR,OBOTO KM21 FROM BASE ONDO-AKR, BGR 668 AA, CAR,PVT,NISSAN  ,ALMERA,,,,SPV,0,0,1,0,1,1,1,0,0,2,1,1,1,0,3
545,2,RS11.24,18/01/2019,835,848,900,52,OND - ORE,REPORT KM40 FROM BASE ONDO-ORE,"NPF 270 ID,  SRM 780 QG & NO NOS"," P/UP, BIKE & CAR                           ","COM, PVT & GOV","TYT, BOXERS & V/WAGEN                 ","HILUX,                          BAJAJ &           GOLFS          ",,,,SPV,6,0,0,0,6,0,0,0,0,0,14,0,0,0,14
546,3,RS11.24,19/01/2019,2040,2050,2100,50,OND - AKR,AJILO  KM10 FROM BASE ONDO-AKR,HIT AND RUN ,,COM,,,,,,SPV,1,0,0,0,1,1,0,0,0,1,3,0,0,0,3
547,4,RS11.24,24/01/2019,1654,1604,1613,9,OND - ORE,KM 21 LIYETU ,GNN 163 XC & FTD 221 XA,BUS & CAR,2 COM,TYT & NISSAN,PICNIC & ALMERA,,,,SPV,1,3,0,0,4,0,0,0,0,0,4,6,0,0,10
548,1,RS11.25,21/01/2019,1705,1715,1725,10,IFON - OWO,"KM1  IDI ORO STREET,BESIDE ST PAUL'S PRIMARY SCHOOL IFON",NO NOS,BIKE,COM,QLINK,QLINK,,,,LSV & SLV,4,0,0,0,4,1,0,0,0,1,5,0,0,0,5
549,2,RS11.25,22/01/2019,600,602,603,8,IFON - OWO,"KM1, OPPOSITE CAC IFON",GS18LND,BUS,COM,TYT,HIACE,,,,TBT,4,3,2,2,11,0,0,0,0,0,5,10,3,4,22
550,1,RS11.2,01/02/2019,1646,1651,1702,11,AKR - OWO,"KM 6, 40M FRM SHASHA MRKT",FKJ 470 XF & FF 440 APP,2 BUS,2 COM,2 TYT,HIACE & SIENNA,,,,SPV,5,1,0,0,6,0,0,0,0,0,20,1,0,0,21
551,2,RS11.2,04/02/2019,1936,1941,2007,26,AKR - IPT,KM 9 ERO,FGB 353 JN & KSF 773 DF,BUS & CAR,2 COM,TRNASIT & VOLKSWAGEN,FORD & SHARON,,,,WOV & SPV,4,1,0,0,5,0,1,0,0,1,5,2,0,0,7
552,3,RS11.2,07/02/2019,905,911,915,4,AKR - IPT,KM 15 IGBARA OKE JUNCTION.,FGB 948 AA & XB 458 MGU,BUS & TRK,2 COM,TYT & MAN DIESEL,HILUX & TRK,,,,BFL & LOC,2,3,0,0,5,0,0,0,0,0,4,3,0,0,7
553,4,RS11.2,11/02/2019,2252,2259,2314,15,AKR - OWO,KM 4 AGBOGBO ,WWD 199 XA & UNKWN,BUS & TRK,2 COM,TYT & DAF,HIACE & TRK,,,,0,6,0,0,0,6,0,0,0,0,0,17,1,0,1,19
554,5,RS11.2,22/02/2019,831,835,841,6,AKR - T/SHIP,KM 2 ADEBOWALE GAS JUNCTION AKR SOUTH LGA  RD.,BDR 163  WE,BIKE,COM,HONDA,BIKE,,,,SPV & LOC,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
555,1,RS11.21,02/02/2019,1010,1017,1025,8,ORE - LAG,KM 33 OMOTOSHO,"6 NO NOS, LSR 628 EV & PX 57 KJA","2 TNK, TRK, JEEP, CAR, P/UP & 2 BIKE",6 COM & 2 PVT,"2 MACK, HOWO, LEXUS, TYT, DIANA,2 BIKE","2 TNK, TRK, 300, CAMRY, P/UP & 2 BIKE",,,,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,10
556,2,RS11.21,06/02/2019,1700,1712,1721,9,ORE - LAG,KM 2 B4 MTN MAST,BDG 631 ER,BUS,PVT,TYT,SIENNA,,,,TBT,3,4,1,0,8,1,0,0,0,1,4,4,1,0,9
557,3,RS11.21,07/02/2019,1000,1005,1010,5,ORE - LAG,KM 50 ONIPARAGA,KRD 396 XM & JA05 (SPECIAL NOS),TRL & CAR,COM & PVT,2 M/BENZ,TRL & GL450 4MATIC,,,,SPV & RTV,1,1,0,0,2,1,0,0,0,1,3,1,0,0,4
558,4,RS11.21,07/02/2019,1430,1455,1515,20,ORE - LAG,KM 5 NAROWI,LSR 82 XX & XF 124 NND,TRL & BUS,2 COM,IVECO & TYT,TRL & HIACE,,,,SPV & TBT,2,0,0,0,2,1,0,0,0,1,3,0,0,0,3
559,5,RS11.21,08/02/2019,1910,1920,1925,5,ORE - LAG,KM 56 AJEBAMIDELE,"FKJ 806 XV, FKJ 868 XX, & NO NOS",2 TRL & TRK,3 COM,3 MAN DIESEL,2 TRL & TRK,,,,SPV,0,0,0,0,0,1,0,0,0,1,6,0,0,0,6
560,6,RS11.21,14/02/2019,1400,1415,1435,15,ORE - BEN,KM 15 ASEJIRE BRIDGE,NO NOS,TNK,COM,MACK,TNK,,,,TBT & LOC,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
561,7,RS11.21,15/02/2019,1530,1555,1605,10,ORE - OND,KM 10 CLOSE TO NNPC DEPOT,MUS 250 EE & KRD 307 XX,CAR & TNK,PVT & COM,HONDA & HOWO SINO,ACCORD & TNK,,,,WOV,1,0,0,0,1,1,0,0,0,1,4,0,0,0,4
562,8,RS11.21,21/02/2019,100,1020,1025,5,ORE - LAG,KM 3 MTN MAST,MUS 47 FH,JEEP,PVT,TYT,4RUNNER,,,,SPV,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4
563,1,RS11.22,02/02/2019,1605,1635,1659,24,OWO - AKR,KM 28.5 MOLAWOLE FILLING STATION OGBESE,LEL 019 YK & GGE 212 XH,BIKE & TRK,2 COM,HAOJUE & SCANIA,SUZUKI & TRK,,,,MDV & LOC ,1,2,0,0,3,0,0,0,0,0,3,2,0,0,5
564,2,RS11.22,07/02/2019,715,718,720,2,OWO - IKR,KM 1.5 EBINCO FILLING STATION OGBESE,BLR 210 XA,TRK,COM,DAF,TRK,,,,WOV & LOC,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
565,3,RS11.22,08/02/2019,725,727,730,3,OWO - IKR,KM 2 OPPOSITE SCHL OF BLIND OWO,LND 453 XT & ANG 793 AA,BUS & CAR,2 PVT,TYT & NISSAN,SIENNA & PRIMERA,,,,BDR & LOC,1,1,0,0,2,0,0,0,0,0,12,4,0,0,16
566,4,RS11.22,10/02/2019,415,535,539,4,OWO - AKR,KM 5 AFTER POLY GATE,XD 753 KTN & NO NOS,BUS & CAR,PVT  & COM,PGT J5 & BMW,J5 & CAR,,,,DGD & LOC,2,0,0,0,2,2,0,0,0,2,4,0,0,0,4
