key_0,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved,month,day,year,report_minus_crash,arrival_minus_crash,arrival_minus_report,no_automobile,hour,route:from,route:to,BDR,BFL,BRD,DAD,DGD,DOT,DUI,FEV,FQT,FTG,FTQ,LOC,LSV,MDV,OBS,OTH,OVL,ROB,ROV,RTV,RUN,SLV,SOS,SPV,TBT,TYB,UPD,WOT,WOV
312,KM 1 AYUS FILLING STATION,AKR 233 VY,BIKE,COM,TVS,BIKE,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6,23,2018,60,120,60,1,7,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313,KM 3 ONYEARUGBULEM JUCNTION,BER 423 XA & AKD 608 XL,BUS & TRK,2 COM,TYT & SCANNIA,HIACE & TRK,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,6,24,2018,120,420,300,2,22,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
316,KM 13 AKINJAGUNLA,NO NOS,TNK,COM,BEDFORD,TIMBER LORRY,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,6,6,2018,600,1320,720,1,14,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,KM 24 OFOSU,KNM 800 XA,BUS,COM,TYT,HIACE,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,2.0,18.0,6,1,2017,60,180,120,1,16,ORE,BEN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,KM 24 OFOSU,NO NOS,TNK,COM,MACK,TNK,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,6,1,2017,240,840,600,1,12,ORE,BEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
319,8M ORE JUCNTION,2 NO NOS,2 BIKE,2 COM,2 BAJAJ,2 BOXERS,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6,15,2018,60,180,120,2,19,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,KM 2 AZOP BRIDGE,HIT & RUN & REL 410 UR,BIKE,COM,HAOJUE,SUZUKI,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6,16,2018,360,720,360,1,17,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577,KM 40,JJJ 293 ZH,BUS,COM,TYT,SIENNA,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,6,16,2019,300,600,300,1,13,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
321,KM 13 OPP ODIGBO NEW MARKET,SMK 593 AS & NO NOS,BUS & CAR,2 PVT,TYT & V/WAGEN,BUS & GOLF,3.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,9.0,6,19,2018,60,540,480,2,17,ORE,OND,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
818,KM 5,XE 697 LRN & NO NOS,BUS & BIKE,2 COM,PREVIA & BIKE,BUS & BIKE,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,9.0,6,26,2020,300,540,240,2,13,IFON,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,KM 21 AGBANIKAKA AREA,NO NOS,CAR,PVT,AUDI,80,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,6.0,6,12,2016,120,1740,1620,1,12,IFON,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,KM 5 OSE BRIDGE,NO NOS,TRL,COM,SINOKI,TRL,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,6,24,2020,300,600,300,1,17,IFON,AUCHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
323,KM 27 FIRST BRIDGE,EKY 491 CF,CAR,PVT,TYT,COROLLA,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,6,22,2018,240,480,240,1,15,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
207,KM 7 BAGBE,NND  817 HV & LND 819 ER,CAR & BUS,PVT & COM,V/W & MAZDA,GOLF & BUS,4.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,8.0,6,8,2017,120,720,600,2,10,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
816,KM 2 CATHOLIC JUNCTION ,EPE 87 AV & KWN 300 QN,CAR & BIKE,PVT & COM,TYT & BOXERS,CAMRY & BAJAJ,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,6,22,2020,120,600,480,2,17,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,KM 55 AJEBAMIDELE,DEG 41 XA & ARD 644 XM,2 TRL,2 COM,2 MACK,2 TRL,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,6,26,2018,300,600,300,2,10,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532,KM 2 B4 MTN MAST,BDG 631 ER,BUS,PVT,TYT,SIENNA,3.0,4.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,9.0,6,2,2019,720,1260,540,1,17,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
453,KM 1 OPP NEPA OFFICE,AE 656 GUS,CAR,PVT,AUDI,WAGON,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,6,3,2018,600,1200,600,1,20,IFON,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368,KM 1 TOPMOT ,NND588HV, CAR ,PVT,TYT,SIENNA  ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6,4,2018,2100,2820,720,1,18,ONDO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322,KM 40  ONIPETESI,AG 103 AKA,CAR,PVT,TYT,PREVIA,1.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,7.0,6,20,2018,960,1560,600,1,19,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95,KM 10 EMURE JUNCT,AKD 304 XT,BUS,COM,TYT,HIACE,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,15.0,6,4,2017,180,420,240,1,11,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,OPP NNPC MEGA STATION,LSR 652 CQ & ,CAR,PVT,NISSAN ,XTERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7,9,2019,1980,2220,240,1,5,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,KM 12 ERO JUNCTION,"FST 611 XA, XY 942 EKY & MUS 213 XT",2 TRK & BUS,3 COM,"SCANIA, TYT & M/BENZ","TRK, HIACE & TRK",14.0,2.0,3.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,3.0,0.0,24.0,7,5,2017,600,1500,900,3,6,AKR,IPT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,410 METERS ,BRT 99 XA  UNKNOWN,BUS & TRK,2 COM,PGT,J5,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,24.0,7,8,2019,360,660,300,2,4,IKR,ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
661,KM 7 OKIA FROM OKA,DAL 849 XA,TRK,COM,MACK,TRK,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7,9,2019,420,1020,600,1,17,OKA,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,KM 2 JAYE FILLING STATION,MNA 803 XA & NO NOS,TRK & BIKE,2 COM,MIST & BIKE,TRK & BIKE,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,7,9,2016,120,300,180,2,19,OND,IFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
612,KM 22 IGBADO,EPE 199 XP & EKY 240 DU,BUS & CAR,COM & PVT,2 TYT,HIACE & VENZA,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,7,23,2019,300,900,600,2,17,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
611,KM 1 AKINJAGUNLA,REL 135 WE & NO NOS,2 BIKE,2 COM,HONDA & TVS,2 BIKE,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,7,22,2019,240,480,240,2,6,OND,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610,KM 17 IGBADO,JJJ 54 CH & SMK 405 DX,2 CAR,COM & PVT,V/WAGEN & HONDA,GOLF & ACCORD,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,7,13,2019,120,720,600,2,7,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
608,KM 25 OBA AKOKO,LGB 539 XA & XC 680 BAU,BUS & TRL,2 COM,TYT & DAF,HIACE & TRL,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,18.0,7,31,2019,1320,2580,1260,2,2,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
607,KM 1 OPP POLARIS BANK,2 NO NOS & JJJ 203 CU,2 BIKE &  CAR,2 COM & PVT,2 BAJAJ & MAZDA,2 BOXERS & 626,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7,26,2019,60,180,120,3,9,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
606,100M INFRONT OF WEMA BANK,NO NOS,BIKE,COM,BAJAJ,BOXERS,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,7,19,2019,60,180,120,1,19,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
605,KM 3 UGBE,2 NO NOS,TRK & BIKE,2 COM,TRK & BAJAJ,TRK & BOXERS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7,13,2019,120,420,300,2,20,IKR,-ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
602,KM 12 AFTER EMURE ,KAK 417 XA & NO NOS,2 CAR,COM & PVT,NISSAN & TYT,ALMERA & COROLLA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,7,26,2019,1080,1680,600,2,17,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
601,KM 5 B4 POLY GATE,AGL 969 XN & WWW 907 AE,TRK & CAR,2 COM,SCANIA & NISSAN,TRK & PRIMERA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7,15,2019,120,240,120,2,6,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,KM 25 B4 OGBESE,KJA 589 FH & AE 52 TUN,BUS & CAR,2 COM,TYT & NISSAN,SIENNA & PRIMERA,1.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,7.0,7,13,2019,120,1320,1200,2,7,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494,KM 12 ERO,NO NOS & BEN 473 AE,TRK & CAR,COM & PVT,MACK & TYT,TRK & COROLLA,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,7.0,7,1,2019,240,780,540,2,10,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
595,KM 45 KAJOLA BRIDGE,KRD 456 XY,LUX  BUS,COM,M/BENZ,LUX BUS,26.0,4.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,3.0,29.0,4.0,0.0,0.0,33.0,7,16,2019,300,600,300,1,4,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,KM 4 FIRST BANK ROUND ABOUT ALAGBAKA,KRD 292 XQ,P/UP,PVT,TYT,HILUX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7,29,2019,240,540,300,1,4,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
591,OPP MOBIL FILLING STATION,AKR 026 VD,BIKE,COM,TVS,BIKE,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7,22,2019,240,480,240,1,6,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
702,KM 30 OMOTOSO FROM TOLLGATE,AYB 549 YD,BUS & TRACTOR,2 COM,TYT,SIENNA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,7,12,2020,240,540,300,2,13,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
743,"KM 4 ADEGBEMILE, CLOSE ALAGBAKA ",WWW 635 XA,CAR,COM,NISSAN,PREMIER,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7,11,2020,180,600,420,1,9,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
744,KM 15 APONMU BE4 OWENA,LSR 407 EQ,CAR,PVT,TYT,CAMRY,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,7,11,2020,1020,1740,720,1,20,AKR,OND,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
799,KM 8 ORI OYIN,UKP 198 UH,BIKE,COM,LIFAN,BIKA,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,7,8,2020,0,0,0,1,16,IFON,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,KM 18 AMURIN,GYH  448 XA & KJA 321 XT,BUS & TRK,2 COM,TYT & M/BENZ,HIACE & TRK,8.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,21.0,7,12,2016,240,540,300,2,17,OWO,AKR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KM 1  AFTER IKR JUNCT,NO NOS &  ZAR 253 XA,BIKE & TRK,2 COM,BAJAJ & MAN DISEAL,BOXERS & MAN DISEAL,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,7,12,2016,240,540,300,2,17,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,KM 1.5 EBINCO FILLING STATION OGBESE,BLR 210 XA,TRK,COM,DAF,TRK,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7,2,2019,180,300,120,1,7,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,KM 9 LIYETU,"MUM 409 XA, JJJ 362 XL & SEY 355 XA",2TRL & BUS,3 COM,"M.BENZ, DAF & MAZDA",2 TRL & BUS,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7,12,2016,120,1020,900,3,5,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
534,KM 5 NAROWI,LSR 82 XX & XF 124 NND,TRL & BUS,2 COM,IVECO & TYT,TRL & HIACE,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,7,2,2019,1500,2700,1200,2,14,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
533,KM 50 ONIPARAGA,KRD 396 XM & JA05 (SPECIAL NOS),TRL & CAR,COM & PVT,2 M/BENZ,TRL & GL450 4MATIC,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,7,2,2019,300,600,300,2,10,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
838,KM 10 IGBADO,NND 103 AE & REE 150 QD,CAR & BIKE,PVT & COM,V/WAGEN & HAOJUE,GOLF & BIKE,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,7,5,2020,540,840,300,2,16,OND,ORE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,KM 5 MTN MAST,KTU 971 XV,BUS,COM,TYT,SIENNA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,8.0,7,14,2019,60,360,300,1,12,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
528,KM 15 IGBARA OKE JUNCTION.,FGB 948 AA & XB 458 MGU,BUS & TRK,2 COM,TYT & MAN DIESEL,HILUX & TRK,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,7.0,7,2,2019,360,600,240,2,9,AKR,IPT,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,20M FUTA JUNCTION,"AKR 334 YT, WWW 357 AE & NND 144 YJ",3 CAR,3 PVT,"NISSAN, MAZDA & BOVER BM","ALMERA, 323 & BM 100",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,7,5,2017,180,600,420,3,7,AKR,T/SHIP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,KM 1 ISUADA JUNCTION,MUS 116 BV,CAR,PVT,MAZDA,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,6.0,7,29,2018,0,60,60,1,11,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,KM 5  ARMY CHECK POINT,KAK 982 XA & KAK 11 YQ,BUS & BIKE,2 COM,2 TYT,2 SUZUKI,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,12.0,7,5,2018,60,300,240,2,12,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,KM 3.5 IBULE,FKJ 774 DC & AKR 528 TE,2 CAR,2 PVT,TYT & MIST,CAMRY & GALANT,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,7,26,2017,600,1020,420,2,11,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225,KM 18 OBA POLICE STATION,XC 400 KAA,CAR,PVT,NISSAN,PRIMERA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,7,9,2017,600,840,240,1,16,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,KM 22 ASEJIRE BRIDGE,"FRN 901 ZA, NO NOS & KRD 802 XP",2 CAR & TRL,3 COM,"TYT, NISSAN & MACK","PREVIA, PATROL & TRL",7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,7,15,2018,60,300,240,3,18,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,KM 1 OMILA BRIDGE,AG 227 AJA,CAR,PVT,V/WAGEN,GOLF,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,7,21,2017,300,720,420,1,11,ORE,OKT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180,KM 14 PARADISE,"LND 679 EP, KJA 14 EW & NSR 46 YC","CAR, JEEP & TRL",2 PVT & COM,2 TYT & TRL,"COROLLAR, LANDCRUSHER & TRL",4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,7,29,2017,420,780,360,3,0,ORE,BEN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184,KM 17 IWARO - OKA HILL,AKD 495 XB & SUL 855 XA,TRK & TRL,2 COM,SCANIA & DAF,TRK &  TRL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7,13,2017,180,1080,900,2,11,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,KM 17 IWARO OKA HILL,"MGU 522 XA , KMC 10 XW & 5 VECHILE  NOS NOT SEEN","2 TRL,  4 TNK &  TRK ",7 COM,4 DAF & 3 MACK,"2 TRL,  4 TNK &  TRK ",4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,7,14,2017,60,300,240,7,21,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,KM 21 OKIA HILL,LSD 990 XC,TRL,COM,MAN DIESEL,TRL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7,19,2017,120,660,540,1,14,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,KM AGBALUKU,2 NO NOS,2 BIKE,2 COM,2 BAJAJ,2 BIKE,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7,21,2017,240,600,360,2,12,IKR,AJOWA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,KM 6 BEULA,BDG 941 EP & BRS 12 XA,CAR & BUS,PVT & COM,HONDA & MAZDA,ACCORD & BUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,11.0,7,21,2017,120,720,600,2,15,OND,IFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
189,KM 8 IGBADO,REE  670 AA,BUS,PVT,TYT,PICNIC,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7,29,2017,120,960,840,1,4,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
